lea_no,lea_name,school_no,school_name,eligible,participating,isp
910,Vance County Schools,384,STEM Early High School,X,X,0.4468
920,Wake County Schools,0,Project Enlightenment,, ,0
920,Wake County Schools,302,River Bend Elementary,X, ,0.4226
920,Wake County Schools,303,Abbott's Creek Elementary,, ,0.0578
920,Wake County Schools,304,Adams Elementary,, ,0.244
920,Wake County Schools,306,Herbert Akins Elementary,, ,0.1629
920,Wake County Schools,307,Alston Ridge Elementary,, ,0.0502
920,Wake County Schools,308,Apex Elementary,, ,0.1617
920,Wake County Schools,312,Apex Middle,, ,0.1005
920,Wake County Schools,316,Apex High,, ,0.0821
920,Wake County Schools,317,Apex Friendship High School,, ,0.0318
920,Wake County Schools,318,Athens Drive High,, ,0.2761
920,Wake County Schools,320,Aversboro Elementary,, ,0.3151
920,Wake County Schools,324,Longview,, ,0.3756
920,Wake County Schools,325,Banks Road Elementary,, ,0.2564
920,Wake County Schools,326,Baileywick Road Elementary,, ,0.375
920,Wake County Schools,327,Ballentine Elementary,, ,0.1753
920,Wake County Schools,328,Baucom Elementary,, ,0.1134
920,Wake County Schools,329,Barwell Road Elementary,X, ,0.4994
920,Wake County Schools,332,Beaverdam Elementary,, ,0.3338
920,Wake County Schools,334,Brassfield Elementary,, ,0.1802
920,Wake County Schools,336,Brentwood Elementary,X, ,0.4679
920,Wake County Schools,340,Briarcliff Elementary,, ,0.2344
920,Wake County Schools,342,Brier Creek Elementary,, ,0.1794
920,Wake County Schools,344,Brooks Elementary,, ,0.1728
920,Wake County Schools,348,Needham Broughton High,, ,0.2623
920,Wake County Schools,352,Bugg Elementary,X, ,0.5233
920,Wake County Schools,356,Carnage Middle,, ,0.2568
920,Wake County Schools,358,Carpenter Elementary,, ,0.1119
920,Wake County Schools,360,Carroll Middle,, ,0.328
920,Wake County Schools,362,Carver Elementary,X, ,0.4141
920,Wake County Schools,364,Cary Elementary,, ,0.2242
920,Wake County Schools,368,Cary High,, ,0.1557
920,Wake County Schools,369,Cedar Fork Elementary,, ,0.0517
920,Wake County Schools,370,Centennial Campus Middle,, ,0.2998
920,Wake County Schools,376,Combs Elementary,, ,0.2833
920,Wake County Schools,380,Conn Elementary,, ,0.3922
920,Wake County Schools,384,Creech Road Elementary,X, ,0.5431
920,Wake County Schools,386,Crossroads Flex High School,, ,0.0571
920,Wake County Schools,388,Daniels Middle,, ,0.2346
920,Wake County Schools,390,Davis Drive Elementary,, ,0.0243
920,Wake County Schools,391,Davis Drive Middle,, ,0.0437
920,Wake County Schools,393,Dillard Drive Elementary,X, ,0.4068
920,Wake County Schools,394,Dillard Drive Middle,, ,0.3199
920,Wake County Schools,396,Douglas Elementary,, ,0.2791
920,Wake County Schools,398,Durant Road Elementary,, ,0.2904
920,Wake County Schools,399,Durant Road Middle,, ,0.2726
920,Wake County Schools,400,Reedy Creek Middle,, ,0.2887
920,Wake County Schools,402,East Cary Middle,, ,0.1397
920,Wake County Schools,403,East Garner Elementary,X, ,0.558
920,Wake County Schools,404,East Garner Middle,, ,0.3604
920,Wake County Schools,408,East Millbrook Middle,X, ,0.4584
920,Wake County Schools,410,East Wake Middle,, ,0.0662
920,Wake County Schools,411,East Wake High,, ,0.362
920,Wake County Schools,412,William G Enloe High,, ,0.2226
920,Wake County Schools,413,Forestville Road Elementary,, ,0.3382
920,Wake County Schools,414,Farmington Woods Elementary,, ,0.1985
920,Wake County Schools,415,Fox Road Elementary,X, ,0.5057
920,Wake County Schools,416,Fuller Elementary,, ,0.3436
920,Wake County Schools,417,Forest Pines Elementary,, ,0.2183
920,Wake County Schools,420,Fuquay-Varina Elementary,, ,0.2127
920,Wake County Schools,424,Fuquay-Varina Middle,, ,0.2245
920,Wake County Schools,428,Fuquay-Varina High,, ,0.1494
920,Wake County Schools,436,Garner High,, ,0.2646
920,Wake County Schools,438,River Oaks Middle,X, ,0.5227
920,Wake County Schools,439,Green Hope Elementary,, ,0.0348
920,Wake County Schools,440,Green Elementary,X, ,0.5261
920,Wake County Schools,441,Green Hope High,, ,0.0478
920,Wake County Schools,442,Hilburn Drive Elementary,, ,0.1743
920,Wake County Schools,443,Highcroft Elementary,, ,0.0347
920,Wake County Schools,444,Heritage Middle,, ,0.0737
920,Wake County Schools,445,Heritage High,, ,0.1211
920,Wake County Schools,446,Hodge Road Elementary,X, ,0.4418
920,Wake County Schools,447,Holly Springs Elementary,, ,0.0928
920,Wake County Schools,448,Hunter Elementary,, ,0.2977
920,Wake County Schools,449,Holly Ridge Elementary,, ,0.1304
920,Wake County Schools,450,Holly Ridge Middle,, ,0.1652
920,Wake County Schools,451,Harris Creek Elementary,, ,0.2047
920,Wake County Schools,452,Jeffreys Grove Elementary,, ,0.1958
920,Wake County Schools,453,Jones Dairy Elementary,, ,0.0564
920,Wake County Schools,454,Heritage Elementary,, ,0.1385
920,Wake County Schools,455,Holly Springs High,, ,0.0768
920,Wake County Schools,456,Joyner Elementary,, ,0.169
920,Wake County Schools,457,Holly Grove Elementary,, ,0.0523
920,Wake County Schools,458,Holly Grove Middle,, ,0.1094
920,Wake County Schools,460,Kingswood Elementary,, ,0.2548
920,Wake County Schools,464,Knightdale Elementary,X, ,0.4536
920,Wake County Schools,466,Knightdale High,, ,0.3048
920,Wake County Schools,467,Laurel Park Elementary,, ,0.1149
920,Wake County Schools,468,Lacy Elementary,, ,0.1614
920,Wake County Schools,469,Leesville Road Elementary,, ,0.2418
920,Wake County Schools,470,Lead Mine Elementary,, ,0.2676
920,Wake County Schools,471,Leesville Road Middle,, ,0.1807
920,Wake County Schools,472,Ligon Middle,, ,0.2424
920,Wake County Schools,473,Leesville Road High,, ,0.1137
920,Wake County Schools,474,Lake Myra Elementary,, ,0.3382
920,Wake County Schools,476,Lincoln Heights Elementary,X, ,0.4582
920,Wake County Schools,480,Lockhart Elementary,X, ,0.4256
920,Wake County Schools,484,Lufkin Road Middle,, ,0.1137
920,Wake County Schools,488,Lynn Road Elementary,, ,0.3856
920,Wake County Schools,492,Martin Middle,, ,0.2045
920,Wake County Schools,494,Middle Creek Elementary,, ,0.116
920,Wake County Schools,495,Middle Creek High,, ,0.1686
920,Wake County Schools,496,Millbrook Elementary,X, ,0.4561
920,Wake County Schools,500,Millbrook High,, ,0.1991
920,Wake County Schools,501,Mills Park Elementary,, ,0.0384
920,Wake County Schools,502,Mills Park Middle,, ,0.044
920,Wake County Schools,504,Morrisville Elementary,, ,0.0305
920,Wake County Schools,506,Moore Square Museum Magnet Mid,, ,0.25
920,Wake County Schools,508,Mount Vernon,X, ,0.6165
920,Wake County Schools,512,North Garner Middle,, ,0.3271
920,Wake County Schools,514,North Forest Pines Elementary,, ,0.199
920,Wake County Schools,516,North Ridge Elementary,, ,0.2695
920,Wake County Schools,520,Northwoods Elementary,, ,0.2396
920,Wake County Schools,521,Oakview Elementary,, ,0.1128
920,Wake County Schools,522,Oak Grove Elementary,, ,0.1438
920,Wake County Schools,523,Olive Chapel Elementary,, ,0.0425
920,Wake County Schools,524,Olds Elementary,, ,0.189
920,Wake County Schools,525,Partnership Elementary,, ,0.283
920,Wake County Schools,526,Panther Creek High,, ,0.0302
920,Wake County Schools,528,Phillips High,X, ,0.5669
920,Wake County Schools,529,Pine Hollow Middle,, ,0.103
920,Wake County Schools,530,Penny Road Elementary,, ,0.1829
920,Wake County Schools,531,Pleasant Union Elementary,, ,0.0912
920,Wake County Schools,532,Poe Elementary,X, ,0.5413
920,Wake County Schools,533,Pleasant Grove Elementary,, ,0.2127
920,Wake County Schools,536,Powell Elementary,X, ,0.4747
920,Wake County Schools,540,Rand Road Elementary,, ,0.2097
920,Wake County Schools,542,Reedy Creek Elementary,, ,0.3744
920,Wake County Schools,543,Richland Creek Elementary,, ,0.3333
920,Wake County Schools,544,Rolesville Elementary,, ,0.2165
920,Wake County Schools,545,Rolesville Middle School,, ,0.2076
920,Wake County Schools,546,Rolesville High,, ,0.217
920,Wake County Schools,548,Root Elementary,, ,0.1682
920,Wake County Schools,550,Salem Elementary,, ,0.2317
920,Wake County Schools,551,Salem Middle,, ,0.1311
920,Wake County Schools,552,Sanderson High,, ,0.2118
920,Wake County Schools,554,Sanford Creek Elementary,, ,0.1862
920,Wake County Schools,557,Scott's Ridge Elementary,, ,0.0123
920,Wake County Schools,560,Smith Elementary,X, ,0.5253
920,Wake County Schools,561,South Garner High,, ,0
920,Wake County Schools,562,Southeast Raleigh High,X, ,0.4303
920,Wake County Schools,564,Stough Elementary,, ,0.3216
920,Wake County Schools,568,Swift Creek Elementary,, ,0.2951
920,Wake County Schools,569,Sycamore Creek Elementary,, ,0.0504
920,Wake County Schools,570,Timber Drive Elementary,, ,0.3812
920,Wake County Schools,571,Turner Creek Elementary,, ,0.1543
920,Wake County Schools,572,Underwood Elementary,, ,0.1846
920,Wake County Schools,576,Vance Elementary,, ,0.2298
920,Wake County Schools,580,Vandora Springs Elementary,X, ,0.4024
920,Wake County Schools,581,Vernon Malone College (CTE),, ,0.2368
920,Wake County Schools,582,Wake NCSU STEM Early College,, ,0.012
920,Wake County Schools,583,Wake Early College of Health and Science,, ,0.018
920,Wake County Schools,584,Wake Forest Elementary,, ,0.3053
920,Wake County Schools,585,Wake Young Men's Leadership Academy,, ,0.1926
920,Wake County Schools,586,Wake Young Women's Leadership Academy,, ,0.1815
920,Wake County Schools,588,Wake Forest-Rolesville High,, ,0.168
920,Wake County Schools,592,Wake Forest-Rolesville Mid,, ,0.2383
920,Wake County Schools,593,Wakefield Elementary,, ,0.2984
920,Wake County Schools,594,Wakefield Middle,, ,0.1131
920,Wake County Schools,595,Wakefield High,, ,0.1461
920,Wake County Schools,596,Washington Elementary,, ,0.2675
920,Wake County Schools,597,Wakelon Elementary,X, ,0.5891
920,Wake County Schools,598,Weatherstone Elementary,, ,0.1522
920,Wake County Schools,599,Walnut Creek Elementary,X, ,0.5764
920,Wake County Schools,600,Wendell Elementary,, ,0.3934
920,Wake County Schools,601,Wendell Middle,, ,0.3714
920,Wake County Schools,604,West Cary Middle,, ,0.1261
920,Wake County Schools,606,West Lake Elementary,, ,0.1253
920,Wake County Schools,607,West Lake Middle,, ,0.1211
920,Wake County Schools,608,West Millbrook Middle,, ,0.29
920,Wake County Schools,614,White Oak Elementary,, ,0.0878
920,Wake County Schools,616,Wilburn Elementary,X, ,0.479
920,Wake County Schools,618,Wildwood Forest Elementary,, ,0.3803
920,Wake County Schools,620,Wiley Elementary,, ,0.271
920,Wake County Schools,624,Willow Springs Elementary,, ,0.1629
920,Wake County Schools,626,Yates Mill Elementary,, ,0.3703
920,Wake County Schools,628,York Elementary,, ,0.2847
920,Wake County Schools,632,Zebulon Elementary,X, ,0.4991
920,Wake County Schools,636,Zebulon Middle,X, ,0.4555
930,Warren County Schools,330,Mariam Boyd Elementary,X,X,0.7418
930,Warren County Schools,340,Northside Elementary,X,X,0.5929
930,Warren County Schools,344,South Warren Elementary,X,X,0.6188
930,Warren County Schools,348,Vaughan Elementary,X,X,0.6056
930,Warren County Schools,352,Warren County High,X,X,0.5416
930,Warren County Schools,354,Warren County Middle,X,X,0.5853
930,Warren County Schools,360,Warren Early College,X,X,0.4369
930,Warren County Schools,700,Warren New Tech High School,X,X,0.4177
940,Washington County Schools,306,Creswell Elementary,X,X,0.5258
940,Washington County Schools,308,Creswell High,X,X,0.4233
940,Washington County Schools,314,Pines Elementary,X,X,0.8179
940,Washington County Schools,316,Plymouth High,X,X,0.7187
940,Washington County Schools,328,Washington County Union,X,X,0.7673
950,Watauga County Schools,308,Bethel Elementary,, ,0.3663
950,Watauga County Schools,312,Blowing Rock Elementary,, ,0.119
950,Watauga County Schools,316,Cove Creek Elementary,, ,0.1972
950,Watauga County Schools,320,Green Valley Elementary,, ,0.3342
950,Watauga County Schools,322,Hardin Park Elementary,, ,0.256
950,Watauga County Schools,324,Mabel Elementary,, ,0.2738
950,Watauga County Schools,328,Parkway Elementary,, ,0.2104
950,Watauga County Schools,332,Valle Crucis Elementary,, ,0.2479
950,Watauga County Schools,336,Watauga High,, ,0.1289
950,Watauga County Schools,338,Watauga Innovation Academy,, ,0.2105
960,Wayne County Public Schools,312,Brogden Middle,X,X,0.798
960,Wayne County Public Schools,314,Brogden Primary,X,X,0.8354
960,Wayne County Public Schools,316,Carver Elementary,X,X,0.719
960,Wayne County Public Schools,318,Carver Heights,X,X,0.9106
960,Wayne County Public Schools,324,Charles B Aycock High,, ,0.3059
960,Wayne County Public Schools,326,Dillard Middle,X,X,0.8909
960,Wayne County Public Schools,329,Eastern Wayne Elementary,X,X,0.624
960,Wayne County Public Schools,330,Eastern Wayne High,X, ,0.4429
960,Wayne County Public Schools,331,Eastern Wayne Middle,X, ,0.5498
960,Wayne County Public Schools,332,Edgewood Cmty Developmental,X, ,0.5614
960,Wayne County Public Schools,334,Fremont Elementary,X,X,0.4508
960,Wayne County Public Schools,335,Goldsboro High,X,X,0.8435
960,Wayne County Public Schools,336,Grantham,X,X,0.5021
960,Wayne County Public Schools,338,Gratham Middle School,X, ,0.5225
960,Wayne County Public Schools,340,Greenwood Middle,X, ,0.5672
960,Wayne County Public Schools,344,Meadow Lane Elementary,X, ,0.4714
960,Wayne County Public Schools,348,Mount Olive Middle,X,X,0.6123
960,Wayne County Public Schools,360,Norwayne Middle,, ,0.3842
960,Wayne County Public Schools,370,Rosewood Elementary,X, ,0.4132
960,Wayne County Public Schools,372,Rosewood High,, ,0.3226
960,Wayne County Public Schools,374,Rosewood Middle,, ,0.3671
960,Wayne County Public Schools,376,School Street Elementary,X,X,0.7414
960,Wayne County Public Schools,380,Southern Wayne High,X, ,0.5953
960,Wayne County Public Schools,382,Spring Creek Elementary,X,X,0.6682
960,Wayne County Public Schools,386,Spring Creek High,X, ,0.5579
960,Wayne County Public Schools,387,Spring Creek Middle School,X, ,0.6216
960,Wayne County Public Schools,388,Tommys Road Elementary,X, ,0.5
960,Wayne County Public Schools,390,North Drive Elementary,X,X,0.929
960,Wayne County Public Schools,450,Northeast Elementary,X, ,0.4656
960,Wayne County Public Schools,454,Northwest Elementary,, ,0.389
960,Wayne County Public Schools,488,Wayne Academy,X,X,0.8526
960,Wayne County Public Schools,490,Wayne Early/Middle College High,, ,0.3574
960,Wayne County Public Schools,700,Wayne School of Engineering,, ,0.167
970,Wilkes County Schools,308,Boomer-Ferguson Elementary,X,X,0.6585
970,Wilkes County Schools,310,C B Eller Elementary,X,X,0.4325
970,Wilkes County Schools,312,C C Wright Elementary,X,X,0.4841
970,Wilkes County Schools,315,Central Wilkes Middle,X,X,0.4339
970,Wilkes County Schools,320,East Wilkes High,,X,0.2871
970,Wilkes County Schools,322,East Wilkes Middle,,X,0.3436
970,Wilkes County Schools,337,Millers Creek Elementary,X,X,0.4253
970,Wilkes County Schools,340,Moravian Falls Elementary,X,X,0.4783
970,Wilkes County Schools,344,Mount Pleasant Elementary,,X,0.3991
970,Wilkes County Schools,348,Mountain View Elementary,X,X,0.4591
970,Wilkes County Schools,352,Mulberry Elementary,X,X,0.517
970,Wilkes County Schools,356,North Wilkes High,,X,0.3507
970,Wilkes County Schools,358,North Wilkes Middle,X,X,0.4066
970,Wilkes County Schools,360,North Wilkesboro Elementary,X,X,0.7112
970,Wilkes County Schools,368,Roaring River Elementary,X,X,0.4266
970,Wilkes County Schools,370,Ronda-Clingman Elementary,,X,0.3065
970,Wilkes County Schools,376,Traphill Elementary,X,X,0.5079
970,Wilkes County Schools,388,West Wilkes High,,X,0.2676
970,Wilkes County Schools,389,West Wilkes Middle,,X,0.361
970,Wilkes County Schools,390,Wilkes Central High,,X,0.3834
970,Wilkes County Schools,392,Wilkesboro Elementary,,X,0.3685
970,Wilkes County Schools,393,Wilkes Early College High,,X,0.2747
980,Wilson County Schools,306,Milton M Daniels Learning Ctr.,X,X,0.6644
980,Wilson County Schools,308,B O Barnes Elementary,X,X,0.7848
980,Wilson County Schools,317,Charles H Darden Middle,X,X,0.6735
980,Wilson County Schools,318,Beddingfield High,X, ,0.4738
980,Wilson County Schools,320,Elm City Elementary,X,X,0.5266
980,Wilson County Schools,324,Elm City Middle,, ,0.3669
980,Wilson County Schools,336,Fike High,, ,0.3342
980,Wilson County Schools,338,Forest Hills Middle,X, ,0.4847
980,Wilson County Schools,340,Gardners Elementary,X,X,0.4219
980,Wilson County Schools,342,James Hunt High,, ,0.3091
980,Wilson County Schools,344,John W. Jones Elementary,X,X,0.4114
980,Wilson County Schools,348,Lee Woodard Elementary,X,X,0.4978
980,Wilson County Schools,352,Lucama Elementary,X,X,0.4737
980,Wilson County Schools,356,Margaret Hearne Elementary,X,X,0.7933
980,Wilson County Schools,357,Vick Elementary,X,X,0.7444
980,Wilson County Schools,360,New Hope Elementary,,X,0.2249
980,Wilson County Schools,364,Rock Ridge Elementary,,X,0.2718
980,Wilson County Schools,380,Speight Middle,X, ,0.4192
980,Wilson County Schools,384,Springfield Middle,, ,0.3002
980,Wilson County Schools,388,Stantonsburg Elementary,X,X,0.4848
980,Wilson County Schools,390,Toisnot Middle,X, ,0.4798
980,Wilson County Schools,392,Vinson-Bynum Elementary,X,X,0.4067
980,Wilson County Schools,396,Wells Elementary,X,X,0.4722
980,Wilson County Schools,397,Wilson Academy of Applied Technology,, ,0.3273
980,Wilson County Schools,398,Wilson Early College Academy,, ,0.2474
980,Wilson County Schools,400,Winstead Elementary,X,X,0.6649
990,Yadkin County Schools,304,Boonville Elementary,, ,0.3617
990,Yadkin County Schools,308,Courtney Elementary,, ,0.3521
990,Yadkin County Schools,312,East Bend Elementary,X, ,0.4331
990,Yadkin County Schools,316,Fall Creek Elementary,, ,0.3074
990,Yadkin County Schools,320,Forbush Elementary,, ,0.1642
990,Yadkin County Schools,321,Forbush Middle School,, ,0.3341
990,Yadkin County Schools,322,Forbush High,, ,0.2382
990,Yadkin County Schools,324,Jonesville Elementary,X, ,0.5082
990,Yadkin County Schools,325,Starmount Middle School,, ,0.3189
990,Yadkin County Schools,326,Starmount High,, ,0.2272
990,Yadkin County Schools,328,West Yadkin Elementary,, ,0.3657
990,Yadkin County Schools,332,Yadkin Early College,, ,0.2254
990,Yadkin County Schools,336,Yadkinville Elementary,X, ,0.4715
990,Yadkin County Schools,340,Yadkin Success Academy,X, ,0.5769
995,Yancey County Schools,304,Bald Creek Elementary,X, ,0.4012
995,Yancey County Schools,308,Bee Log Elementary,, ,0.3953
995,Yancey County Schools,312,Burnsville Elementary,X, ,0.5
995,Yancey County Schools,316,Cane River Middle,, ,0.284
995,Yancey County Schools,320,Clearmont Elementary,, ,0.3644
995,Yancey County Schools,324,East Yancey Middle,X, ,0.4014
995,Yancey County Schools,328,Micaville Elementary,, ,0.3785
995,Yancey County Schools,330,Mountain Heritage High,, ,0.2643
995,Yancey County Schools,336,South Toe Elementary,X, ,0.4474
1002,Camp Lejeune Schools,204,Brewster Middle School,, ,0.0088
1002,Camp Lejeune Schools,205,Bitz Elementary,, ,0.009
1002,Camp Lejeune Schools,208,Delalio Elementary,, ,0.0068
1002,Camp Lejeune Schools,212,Lejeune High,, ,0.0148
1002,Camp Lejeune Schools,224,Johnson Primary,, ,0.0039
1002,Camp Lejeune Schools,228,Tarawa Terrace #2 Elementary,, ,0
1002,Camp Lejeune Schools,229,Heroes Elementary,, ,0.0041
1007,Fort Bragg,1,Bowley Elementary,, ,0.0063
1007,Fort Bragg,4,Irwin Intermediate,, ,0.0209
1007,Fort Bragg,9,Albritton Middle,, ,0.0113
1007,Fort Bragg,10,Devers Elementary,, ,0.0199
1007,Fort Bragg,11,Gordon Elementary,, ,0.0092
1007,Fort Bragg,12,Shuguart Elementary,, ,0.0083
1007,Fort Bragg,13,Shuguart Middle,, ,0.0202
1007,Fort Bragg,14,Hampton Primary,, ,0.0155
1009,Cherokee Central School,1,Cherokee Elementary,,X,0.3103
1009,Cherokee Central School,2,Cherokee High School,,X,0.302
1009,Cherokee Central School,3,Cherokee Middle School,,X,0.332
1026,NC Tarheel Challenge Academy,1026,Tarheel Challenge Academy,, ,0
1027,Tarheel Challenge Academy New London,1,Tarheel Challenge Academy New London,, ,0
1057,Mecklenburg County Sheriff's Office,1,Mecklenburg County Sheriff's Office - North,, ,0
1095,Trinity Christian School,1,Trinity Christian School,X, ,0.7262
1099,Greensboro Islamic Academy,1,Greensboro Islamic Academy,X, ,0.4797
1108,"Grandfather Home for Children, Inc",1108,"Grandfather Home for Children, Inc.",, ,0
1110,Murdoch Developmental Center,1,Path Unit Murdoch Developmental Center,, ,0
1110,Murdoch Developmental Center,3,Oxford PATH Group Home,, ,0
1110,Murdoch Developmental Center,4,Wright PATH Group Home,, ,0
1110,Murdoch Developmental Center,5,Woodside,, ,0
1111,Horizons Residential Care Center,1111,Horizons Residential Care Center Inc.,, ,0
1120,Holy Angels,1120,Holy Angels,, ,0
1125,Falcon Children's Home,1,Falcon Children's Home,, ,0
1132,"Crossnore School, Inc",1,Crossnore School,, ,0
1139,NC Department of Public Safety - DOC,1,Morrison Correctional Institute,, ,0
1139,NC Department of Public Safety - DOC,7,Polk Youth Center,, ,0
1139,NC Department of Public Safety - DOC,13,Foothills Correctional Institution,, ,0
1142,"Eckerd Youth Alternatives, Inc",8,Eckerd - Candor,, ,0
1142,"Eckerd Youth Alternatives, Inc",9,Eckerd Boomer,, ,0
1148,Alexander Youth Network,1,Alexander Children's Center of Charlotte,, ,0
1152,"Eliada Homes, Inc",1152,Eliada Homes for Children,, ,0
1154,NC Department of Public Safety - Div of Juvenile Justice,1,C.A. Dillon,, ,0
1154,NC Department of Public Safety - Div of Juvenile Justice,3,Dobbs Youth,X, ,0.5417
1154,NC Department of Public Safety - Div of Juvenile Justice,4,Alexander,X, ,0.6071
1154,NC Department of Public Safety - Div of Juvenile Justice,5,Stonewall,X, ,0.9643
1154,NC Department of Public Safety - Div of Juvenile Justice,8,Cumberland,X, ,0.5455
1154,NC Department of Public Safety - Div of Juvenile Justice,9,New Hanover,, ,0.3636
1154,NC Department of Public Safety - Div of Juvenile Justice,12,Wake Regional Juvenile,X, ,0.5
1154,NC Department of Public Safety - Div of Juvenile Justice,13,Chatham Youth Development Center,X, ,0.8438
1154,NC Department of Public Safety - Div of Juvenile Justice,14,Edgecombe Youth Development Center,X, ,0.5227
1154,NC Department of Public Safety - Div of Juvenile Justice,15,Pitt Regional Juvenile Detention Center,X, ,0.6087
1154,NC Department of Public Safety - Div of Juvenile Justice,16,Cabarrus Regional Juvenile Detention Center,X, ,0.8
1154,NC Department of Public Safety - Div of Juvenile Justice,17,Lenoir Youth Development Center,, ,0
1156,Durham County Youth Home,1156,Durham County Youth Home,, ,0
1162,"With Friends, Inc.",1,"With Friends, Inc.",, ,0
1167,Guilford County Juvenile Detention Center,1167,Guilford County Juvenile Detention Center,, ,0
06B,Marjorie Williams Academy,1,Crossnore Academy,X,X,0.856
08A,Heritage Collegiate Leadership Academy,1,Heritage Collegiate Leadership Academy,X,X,0.8323
13B,Cabarrus Charter Academy,1,Cabarrus Charter Academy,, ,0.0635
13B,Cabarrus Charter Academy,2,Cabarrus Charter Academy Upper Campus,, ,0.102
13C,A.C.E. Academy,1,A.C.E. Academy,, ,0.2047
13D,Kannapolis Charter Academy,1,Kannapolis Charter Academy,, ,0.3647
20A,The Learning Center,1,The Learning Center,X,X,0.4188
26C,Capitol Encore Academy,1,Capitol Encore Academy,X, ,0.4306
32A,Maureen Joy Charter,1,Maureen Joy Charter,X, ,0.4703
32B,Healthy Start Academy,1,Healthy Start Academy,X,X,0.7085
32C,Carter Community Charter,1,Carter Community Charter,X, ,0.6914
32D,Kestrel Heights School,1,Kestrel Heights School (K-8),, ,0.2609
32D,Kestrel Heights School,2,Kestrel Heights School (9-12 Grade),, ,0.3007
32H,Research Triangle Charter,1,Research Triangle Charter,, ,0.3231
32K,Central Park School for Children,1,Central Park School for Children (K-4),, ,0.1407
32K,Central Park School for Children,2,Central Park School for Children (5-7),, ,0.1496
32M,Global Scholars Academy,1,Global Scholars Academy,X, ,0.5026
32S,KIPP Durham College Preparatory,1,KIPP Durham College Preparatory,X,X,0.6793
33A,North East Carolina Preparatory School,1,North East Carolina Preparatory School - Elementary School,X, ,0.4147
33A,North East Carolina Preparatory School,2,North East Carolina Preparatory School - Early Elementary,X, ,0.4068
33A,North East Carolina Preparatory School,3,North East Carolina Preparatory School - Middle/High School,, ,0.3412
34B,Quality Education Academy,34B,Quality Education Academy,X,X,0.6667
34D,C G Woodson Sch of Challenge,1,C G Woodson School of Challenge,X,X,0.6803
34F,Forsyth Academy,1,Forsyth Academies,X, ,0.5254
36C,Mountain Island Charter School,1,Mountain Island Charter School,, ,0.1446
41C,Guilford Preparatory,41C,Guilford Preparatory,X,X,0.5326
41F,Triad Math & Science Academy,1,Triad Math & Science Academy,, ,0.374
41H,The College Preparatory and Leadership Academy of High Point,1,The Point,X,X,0.6
41J,Summerfield Charter Academy,1,Summerfield Charter Academy,, ,0.064
41L,Gate City Charter Academy,1,Gate City Charter Academy,X, ,0.479
42A,KIPP - Halifax College Preparatory,1,KIPP-Halifax College Preparatory,X,X,0.7131
49D,Success Institute Charter,1,Success Institute Charter,X,X,0.6705
49F,Langtree Charter Academy,2,Langtree Charter Academy,, ,0.0359
49F,Langtree Charter Academy,3,Langtree Charter Academy Upper Campus,, ,0.0588
49G,Iredell Charter Academy,1,Iredell Charter Academy,, ,0.1662
54A,Children's Village Academy,2,Children's Village Academy-Dixon,X,X,0.9243
60B,Sugar Creek Charter,1,Sugar Creek Charter (9-10),, ,0
60B,Sugar Creek Charter,60B,Sugar Creek Charter,X, ,0.5948
60G,Queen's Grant Community,1,Queen's Grant Community,, ,0.124
60L,KIPP Charlotte,1,KIPP Charlotte,X,X,0.5531
60L,KIPP Charlotte,2,KIPP Change Academy,X,X,0.5608
60N,Aristotle Preparatory Academy,1,Aristotle Preparatory Academy,X,X,0.7171
60P,Charlotte Choice Charter,1,Charlotte Choice Charter,X, ,0.5181
60V,Charlotte Learning Academy,1,Charlotte Learning Academy,X, ,0.533
61Q,Mallard Creek STEM Academy,1,Mallard Creek STEM Academy,, ,0.1252
61Q,Mallard Creek STEM Academy,2,Mallard Creek STEM Academy,, ,0
61R,Matthew's Charter Academy,1,Matthew's Charter Academy,, ,0.1658
64A,Rocky Mount Preparatory,64A,Rocky Mount Preparatory,, ,0.3651
65C,Douglass Academy,1,Douglass Academy,X,X,0.7243
65G,Girls Leadership Academy of Wilmington,1,Girls Leadership Academy of Wilmington,X, ,0.5253
66A,Gaston College Preparatory,1,Gaston College Preparatory,, ,0
66A,Gaston College Preparatory,2,Gaston College Preparatory (High School),X, ,0.4885
66A,Gaston College Preparatory,3,Gaston College Preparatory (Primary School),X, ,0.6133
66A,Gaston College Preparatory,4,Gaston College Preparatory (Middle School),X, ,0.5321
67B,Z.E.C.A. School of Art and Technology,1,Z.E.C.A School of Art and Technology,X, ,0.6604
69A,Arapahoe Charter School,1,Arapahoe Charter School,, ,0.3544
73A,Bethel Hill Charter,1,Bethel Hill Charter,, ,0.2377
74C,Winterville Charter Academy,1,Winterville Charter Academy,, ,0.3224
78A,CIS Academy,1,CIS Academy,X, ,0.5913
90C,Union Preparatory Academy,1,Union Preparatory Academy,, ,0.151
91B,Henderson Collegiate,1,Henderson Collegiate - High School,,X,0.3333
91B,Henderson Collegiate,91B,Henderson Collegiate,X,X,0.4359
92-L,Torchlight Academy,1,Torchlight Academy,X,X,0.5667
92M,PreEminent Charter,1,PreEminent Charter,X, ,0.5453
92Q,Hope Charter Leadership Academy,1,Hope Elementary,X,X,0.767
92V,Wake Forest Charter Academy,1,Wake Forest Charter Academy,, ,0.0487
92W,Cardinal Charter Academy,1,Cardinal Charter Academy,, ,0.0559
93A,Haliwa-Saponi Tribal School,1,Haliwa-Saponi Tribal School,X,X,0.6531
